Datasource Name,Datasource ID,Field Name,Full Name,Description,Table ID,Table Name,Database Name
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Ticket End Month Abbr,ticket_end_month_abbr,Month abbreviation corresponding to the close date of the ticket,ecafca63-f988-38a5-1e4d-0f515276c49c,vw_queue_operations_ticekt_instances,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,CSAT Source Name,csat_source_name,Source of the survey,NA,NA,NA
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Dim Time,__tableau_internal_object_id__._B27D89E20C80406FBF94C3ED8A0EAF81,Count of the total rows in Dim Time table,NA,NA,NA
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Ticket End Time Key,ticket_end_time_key,Time key corresponding to the close date of the ticket,ecafca63-f988-38a5-1e4d-0f515276c49c,vw_queue_operations_ticekt_instances,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Team Super Region,team_super_region,Team super region corresponding to the account number,ecafca63-f988-38a5-1e4d-0f515276c49c,vw_queue_operations_ticekt_instances,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Top Manager Name,top_manager_name,Top Manager Name corresponding to the racker responsible of the ticket,NA,NA,NA
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,L1,l1,Cost Center Level 1 corresponding to the racker responsible of the ticket,944c75f9-628f-5cd8-2dc2-d4bcf318a47f,gts_rackers,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Ticket Start Year Month,ticket_start_year_month,Year month corresponding to the open date of the ticket,ecafca63-f988-38a5-1e4d-0f515276c49c,vw_queue_operations_ticekt_instances,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Customer Account Id,customer_account_id,Customer account id corresponding to the ticket,ecafca63-f988-38a5-1e4d-0f515276c49c,vw_queue_operations_ticekt_instances,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Tmk Sso (Gts Manager Org),tmk_sso (gts_manager_org),NA,NA,NA,NA
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Management Level,management_level,Managment level that has the racker responsible of the ticket,944c75f9-628f-5cd8-2dc2-d4bcf318a47f,gts_rackers,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Tmk,tmk,Key for the records in database for teh racker. Conformed by year and month,944c75f9-628f-5cd8-2dc2-d4bcf318a47f,gts_rackers,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Account Service Level,account_service_level,Service level corresponding to the account linked with the ticket,ecafca63-f988-38a5-1e4d-0f515276c49c,vw_queue_operations_ticekt_instances,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Top Manager,__tableau_internal_object_id__.gts_manager_org_465844ED74AE4F64A5CB3F1649ECF234,Count of the total rows in Top Manager table,NA,NA,NA
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Ticket End Year,ticket_end_year,Year corresponding to the close date of the ticket,ecafca63-f988-38a5-1e4d-0f515276c49c,vw_queue_operations_ticekt_instances,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Tmk Sso,tmk_sso,Key for the record and sso of the racker,944c75f9-628f-5cd8-2dc2-d4bcf318a47f,gts_rackers,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Ticket End Date Timestamp,ticket_end_date_timestamp,Timestamp format corresponding to the close date of the ticket,ecafca63-f988-38a5-1e4d-0f515276c49c,vw_queue_operations_ticekt_instances,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Level,level,Hierarchy Level corresponding to the racker responsible of the ticket,944c75f9-628f-5cd8-2dc2-d4bcf318a47f,gts_rackers,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,CSAT Total Ratings Dim,Calculation_1211749809044873228,Custom field to manage the behaviour of the CSAT Total Ratings 1 parameter. Contains mainly dimensions to switch with the parameter,NA,NA,NA
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,CSAT Year,time_year_number,Year corresponding to the survey campaign date,NA,NA,NA
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,L6,l6,Cost Center Level 6 corresponding to the racker responsible of the ticket,944c75f9-628f-5cd8-2dc2-d4bcf318a47f,gts_rackers,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,CSAT Time Key,csat_time_key,Key corresponding to the survey campaign,NA,NA,NA
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Average CSAT,Calculation_971933104075165697,Average of the overall CSAT score,NA,NA,NA
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Account Number,account_number,Account number corresponding to the account linked with the ticket,ecafca63-f988-38a5-1e4d-0f515276c49c,vw_queue_operations_ticekt_instances,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Total Queue Entries,total_queue_entries,Number of the total queue entries related to the ticket,ecafca63-f988-38a5-1e4d-0f515276c49c,vw_queue_operations_ticekt_instances,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Top Mnager Level,top_manager_level,Top Manager Level corresponding to the racker responsible of the ticket,NA,NA,NA
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,CSAT Ticket,SourceNaturalKey,Ticket number corresponding to the survey,NA,NA,NA
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Date Field (Gts Manager Org),date_field (gts_manager_org),NA,NA,NA,NA
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Account Domain Id,account_domain_id,Account domain id corresponding to the account linked with the ticket,ecafca63-f988-38a5-1e4d-0f515276c49c,vw_queue_operations_ticekt_instances,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Ticket End Quarter Number,ticket_end_quarter_number,Quarter Number corresponding to the close date of the ticket,ecafca63-f988-38a5-1e4d-0f515276c49c,vw_queue_operations_ticekt_instances,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,function,function,Function corresponding to the racker responsible of the ticket,944c75f9-628f-5cd8-2dc2-d4bcf318a47f,gts_rackers,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Ticket Current Status,ticket_current_status,Show the latest status of the ticket,ecafca63-f988-38a5-1e4d-0f515276c49c,vw_queue_operations_ticekt_instances,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,CSAT Year Month,time_year_month,Year month corresponding to the survey campaign date,NA,NA,NA
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Ticket Time Minutes,ticket_time_minutes,Amount of minutes spend in the ticket,ecafca63-f988-38a5-1e4d-0f515276c49c,vw_queue_operations_ticekt_instances,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Ticket Start Datetime,ticket_start_datetime,Datetime format corresponding to the open date of the ticket,ecafca63-f988-38a5-1e4d-0f515276c49c,vw_queue_operations_ticekt_instances,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Ticket Url,ticket_url,URL to navigate to the corresponding ticket,ecafca63-f988-38a5-1e4d-0f515276c49c,vw_queue_operations_ticekt_instances,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Ticket Start Year Week,ticket_start_year_week,Year week corresponding to the open date of the ticket,ecafca63-f988-38a5-1e4d-0f515276c49c,vw_queue_operations_ticekt_instances,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Account Status,account_status,Status corresponding to the account linked with the ticket,ecafca63-f988-38a5-1e4d-0f515276c49c,vw_queue_operations_ticekt_instances,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,CSAT Score / Avg CSAT Dim,Calculation_421931058408734723,Custom field to manage the behaviour of the CSAT Score Chart 1 parameter. Contains mainly dimensions to switch with the parameter,NA,NA,NA
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Ticket End Year Week,ticket_end_year_week,Year week corresponding to the close date of the ticket,ecafca63-f988-38a5-1e4d-0f515276c49c,vw_queue_operations_ticekt_instances,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Classification,classification,Classification corresponding to the ticket,ecafca63-f988-38a5-1e4d-0f515276c49c,vw_queue_operations_ticekt_instances,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Ticket Instances,__tableau_internal_object_id__.vw_queue_operations_ticekt_instances_8ECB2A3201DA490A9C2D8F174D8960E3,Count of the total rows in Ticket Instances table,NA,NA,NA
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Employee Id,employee_id,Employee id corresponding to the racker responsible of the ticket,944c75f9-628f-5cd8-2dc2-d4bcf318a47f,gts_rackers,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Ticket End Datetime,ticket_end_datetime,Datetime format corresponding to the close date of the ticket,ecafca63-f988-38a5-1e4d-0f515276c49c,vw_queue_operations_ticekt_instances,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Racker Productivity,__tableau_internal_object_id__.racker_productivity_2524EAC12C0F429EAE2E6A07C74F709B,Count of the total rows in Racker Productivity table,NA,NA,NA
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Manager Id,manager_id,Manager id corresponding to the racker responsible of the ticket,944c75f9-628f-5cd8-2dc2-d4bcf318a47f,gts_rackers,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Account Domain Name,account_domain_name,Account domain name corresponding to the account linked with the ticket,ecafca63-f988-38a5-1e4d-0f515276c49c,vw_queue_operations_ticekt_instances,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Tenure,tenure,Tenure corresponding to the racker responsible of the ticket,944c75f9-628f-5cd8-2dc2-d4bcf318a47f,gts_rackers,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Is Hybrid Acct,is_hybrid_acct,Flag to indicate if the account linked to the ticket is hybrid,ecafca63-f988-38a5-1e4d-0f515276c49c,vw_queue_operations_ticekt_instances,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Ticket Start Day Number Of Year,ticket_start_day_number_of_year,Day number of year corresponding to the open date of the ticket,ecafca63-f988-38a5-1e4d-0f515276c49c,vw_queue_operations_ticekt_instances,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Team Description,team_description,Team description corresponding to the account number,ecafca63-f988-38a5-1e4d-0f515276c49c,vw_queue_operations_ticekt_instances,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,CSAT Year Week,time_year_week,Year week corresponding to the survey campaign date,NA,NA,NA
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Team Business Unit,team_business_unit,Team business unit corresponding to the account number,ecafca63-f988-38a5-1e4d-0f515276c49c,vw_queue_operations_ticekt_instances,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Ticket Start Time Key,ticket_start_time_key,Time key corresponding to the open date of the ticket,ecafca63-f988-38a5-1e4d-0f515276c49c,vw_queue_operations_ticekt_instances,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,L3,l3,Cost Center Level 3 corresponding to the racker responsible of the ticket,944c75f9-628f-5cd8-2dc2-d4bcf318a47f,gts_rackers,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Top Manager SSO,top_manager_sso,Top Manager SSO corresponding to the racker responsible of the ticket,NA,NA,NA
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Account Team Name,account_team_name,Team Name corresponding to the account linked with the ticket,ecafca63-f988-38a5-1e4d-0f515276c49c,vw_queue_operations_ticekt_instances,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Account Tier Group,account_tier_group,Tier Group corresponding to the account linked with the ticket,ecafca63-f988-38a5-1e4d-0f515276c49c,vw_queue_operations_ticekt_instances,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Ss Db Ods Account Id,ss_db_ods_account_id,Account ID as found in the data base,ecafca63-f988-38a5-1e4d-0f515276c49c,vw_queue_operations_ticekt_instances,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Ticket End Year Month,ticket_end_year_month,Year month corresponding to the close date of the ticket,ecafca63-f988-38a5-1e4d-0f515276c49c,vw_queue_operations_ticekt_instances,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,CSAT Day of Week,time_day_of_week,Day of week corresponding to the survey campaign date,NA,NA,NA
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,CSAT Day Number of Year,time_day_yr,Day number of year corresponding to the survey campaign date,NA,NA,NA
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Manager Name,manager_name,Manager name corresponding to the racker responsible of the ticket,944c75f9-628f-5cd8-2dc2-d4bcf318a47f,gts_rackers,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Tmk Sso (Gts Rackers),tmk_sso (gts_rackers),NA,NA,NA,NA
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Ticket Start Date Timestamp,ticket_start_date_timestamp,Timestamp format corresponding to the open date of the ticket,ecafca63-f988-38a5-1e4d-0f515276c49c,vw_queue_operations_ticekt_instances,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,CSAT Month Number,time_month_number,Month number corresponding to the survey campaign date,NA,NA,NA
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Ticket Start Week Number,ticket_start_week_number,Week number corresponding to the open date of the ticket,ecafca63-f988-38a5-1e4d-0f515276c49c,vw_queue_operations_ticekt_instances,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Team Sub Segment,team_sub_segment,Team sub-segment corresponding to the account number,ecafca63-f988-38a5-1e4d-0f515276c49c,vw_queue_operations_ticekt_instances,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Ticket End Month Number,ticket_end_month_number,Month number corresponding to the close date of the ticket,ecafca63-f988-38a5-1e4d-0f515276c49c,vw_queue_operations_ticekt_instances,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Is Linked Acct,is_linked_acct,Flag to indicate if the account linked to the ticket is a linked account,ecafca63-f988-38a5-1e4d-0f515276c49c,vw_queue_operations_ticekt_instances,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,CSAT Score,Calculation_971933104075051008,Average of the CSAT Score just considering the surveys with 5 and 4 value,NA,NA,NA
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Ticket Created Method,ticket_created_method,Indicates the created method of the ticket,ecafca63-f988-38a5-1e4d-0f515276c49c,vw_queue_operations_ticekt_instances,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Ticket Automated,ticket_automated,Indicates if the ticket is fully automated or not,ecafca63-f988-38a5-1e4d-0f515276c49c,vw_queue_operations_ticekt_instances,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Account Country,account_country,Account country corresponding to the account linked with the ticket,ecafca63-f988-38a5-1e4d-0f515276c49c,vw_queue_operations_ticekt_instances,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Is Rack Connected,is_rack_connected,NA,ecafca63-f988-38a5-1e4d-0f515276c49c,vw_queue_operations_ticekt_instances,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Time In Job Profile,time_in_job_profile,Time in job profile corresponding to the racker responsible of the ticket,944c75f9-628f-5cd8-2dc2-d4bcf318a47f,gts_rackers,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Ticket Generation Type,ticket_generation_type,Indicates if the ticket was system-generated or not,ecafca63-f988-38a5-1e4d-0f515276c49c,vw_queue_operations_ticekt_instances,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Ticket Start Month Abbr,ticket_start_month_abbr,Month abbreviation corresponding to the open date of the ticket,ecafca63-f988-38a5-1e4d-0f515276c49c,vw_queue_operations_ticekt_instances,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Ticket Start Day Of Week,ticket_start_day_of_week,Day of week corresponding to the open date of the ticket,ecafca63-f988-38a5-1e4d-0f515276c49c,vw_queue_operations_ticekt_instances,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,L2,l2,Cost Center Level 2 corresponding to the racker responsible of the ticket,944c75f9-628f-5cd8-2dc2-d4bcf318a47f,gts_rackers,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Racker Name,preferred_name,Name corresponding to the racker responsible of the ticket,944c75f9-628f-5cd8-2dc2-d4bcf318a47f,gts_rackers,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,CSAT Feedback Type,csat_feedback_type,Type of feedback received in the survey,NA,NA,NA
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Ticket Start Day Of Week Number,ticket_start_day_of_week_number,Day of week number corresponding to the open date of the ticket,ecafca63-f988-38a5-1e4d-0f515276c49c,vw_queue_operations_ticekt_instances,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Account Type,account_type,Type corresponding to the account linked with the ticket,ecafca63-f988-38a5-1e4d-0f515276c49c,vw_queue_operations_ticekt_instances,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Ticket End Day Of Week Number,ticket_end_day_of_week_number,Day of week number corresponding to the close date of the ticket,ecafca63-f988-38a5-1e4d-0f515276c49c,vw_queue_operations_ticekt_instances,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Ticket End Day Of Week,ticket_end_day_of_week,Day of week corresponding to the close date of the ticket,ecafca63-f988-38a5-1e4d-0f515276c49c,vw_queue_operations_ticekt_instances,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,tmk_sso (Custom SQL Query3),tmk_sso (Custom SQL Query3),NA,NA,NA,NA
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Ticket Difficulty,ticket_difficulty,Show the difficulty of the ticket,ecafca63-f988-38a5-1e4d-0f515276c49c,vw_queue_operations_ticekt_instances,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Cost Center,cost_center,Cost Center corresponding to the racker responsible of the ticket,944c75f9-628f-5cd8-2dc2-d4bcf318a47f,gts_rackers,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Country Code,country_code,Country code corresponding to the racker responsible of the ticket,944c75f9-628f-5cd8-2dc2-d4bcf318a47f,gts_rackers,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Ticket End Week Number,ticket_end_week_number,Week number corresponding to the close date of the ticket,ecafca63-f988-38a5-1e4d-0f515276c49c,vw_queue_operations_ticekt_instances,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,CSAT Survey Score,csat_score,Numeric score that can be selected in the survey depending of the satisfaction of the client,NA,NA,NA
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Cost Center Id,cost_center_id,Cost Center Id corresponding to the racker responsible of the ticket,944c75f9-628f-5cd8-2dc2-d4bcf318a47f,gts_rackers,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Ticket Subject,ticket_subject,Subject corresponding to the ticket,ecafca63-f988-38a5-1e4d-0f515276c49c,vw_queue_operations_ticekt_instances,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Ticket End Year Month Day,ticket_end_year_month_day,Year month day corresponding to the close date of the ticket,ecafca63-f988-38a5-1e4d-0f515276c49c,vw_queue_operations_ticekt_instances,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,CSAT Customer Comment,csat_customer_comment,Comment made in the CSAT survey by the customer,NA,NA,NA
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Title,title,Title corresponding to the racker responsible of the ticket,944c75f9-628f-5cd8-2dc2-d4bcf318a47f,gts_rackers,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,ticket_number (Custom SQL Query2),ticket_number (Custom SQL Query2),Ticket number as found in CORE and Encore,NA,NA,NA
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Ticket Start Day Of Month,ticket_start_day_of_month,Day of month corresponding to the open date of the ticket,ecafca63-f988-38a5-1e4d-0f515276c49c,vw_queue_operations_ticekt_instances,rax-enterprisebi
RT - CSAT,9acd80a4-82d3-f74b-743d-03a6a1a9f708,Ticket Severity,ticket_severity,Indicates the severity of the ticket,ecafca63-f988-38a5-1e4d-0f515276c49c,vw_queue_operations_ticekt_instances,rax-enterprisebi
RS - Daily Incident Report,122a16b6-7c43-7bff-ffee-21ff91f9f69c,Nested Sort,Calculation_807270251222335488,"Custom sort function used in tables. Sorts by date, followed by severity",NA,NA,NA
RS - Daily Incident Report,122a16b6-7c43-7bff-ffee-21ff91f9f69c,Open Incident Count,Calculation_570549829165047811,Incident volume for tickets specifically still open,NA,NA,NA
RS - Daily Incident Report,122a16b6-7c43-7bff-ffee-21ff91f9f69c,Impact Scope,u_impact_scope,"Customer, multiple customers, Racker(s)",912ac9fe-c34a-9101-f714-033c56fdd19f,vw_daily_incident_report,rax-enterprisebi
RS - Daily Incident Report,122a16b6-7c43-7bff-ffee-21ff91f9f69c,Root Cause System SCIM,u_root_cause_system_scim,NA,912ac9fe-c34a-9101-f714-033c56fdd19f,vw_daily_incident_report,rax-enterprisebi
RS - Daily Incident Report,122a16b6-7c43-7bff-ffee-21ff91f9f69c,Impact Start (CST/CDT),impact_start,Datetime as which impact was reported as started,912ac9fe-c34a-9101-f714-033c56fdd19f,vw_daily_incident_report,rax-enterprisebi
RS - Daily Incident Report,122a16b6-7c43-7bff-ffee-21ff91f9f69c,Impact Start (CST/CDT),impact_start,Datetime as which impact was reported as started,951b480c-0589-7522-5229-b21d87ed9fbb,vw_daily_incident_report_engagement_gap,rax-enterprisebi
RS - Daily Incident Report,122a16b6-7c43-7bff-ffee-21ff91f9f69c,vw_engagement_gap,__tableau_internal_object_id__._CA0C72958D1C4876A5EF06D6FD05564F,NA,NA,NA,NA
RS - Daily Incident Report,122a16b6-7c43-7bff-ffee-21ff91f9f69c,Impact End (CST/CDT),Calculation_2271503121103065091,Datetime as which impact was reported as ended. Formatted to not show null values as null in tables,NA,NA,NA
RS - Daily Incident Report,122a16b6-7c43-7bff-ffee-21ff91f9f69c,Date IM Engaged,Calculation_627970729267044393,Date on which the Incident Management team was engaged,NA,NA,NA
RS - Daily Incident Report,122a16b6-7c43-7bff-ffee-21ff91f9f69c,Escalation,escalation,Communication method for escalation,912ac9fe-c34a-9101-f714-033c56fdd19f,vw_daily_incident_report,rax-enterprisebi
RS - Daily Incident Report,122a16b6-7c43-7bff-ffee-21ff91f9f69c,Root Cause Owner,root_cause_owner,NA,912ac9fe-c34a-9101-f714-033c56fdd19f,vw_daily_incident_report,rax-enterprisebi
RS - Daily Incident Report,122a16b6-7c43-7bff-ffee-21ff91f9f69c,Business Unit,u_business_unit_mc,"Business unit, as found in SNOW",912ac9fe-c34a-9101-f714-033c56fdd19f,vw_daily_incident_report,rax-enterprisebi
RS - Daily Incident Report,122a16b6-7c43-7bff-ffee-21ff91f9f69c,IM Engaged (CST/CDT),im_engaged,Datetime at which Incident Management team was engaged,912ac9fe-c34a-9101-f714-033c56fdd19f,vw_daily_incident_report,rax-enterprisebi
RS - Daily Incident Report,122a16b6-7c43-7bff-ffee-21ff91f9f69c,Incident Status,incident_status,"Incident status description: ongoing, resolved, resolved with followup, new, etc.",912ac9fe-c34a-9101-f714-033c56fdd19f,vw_daily_incident_report,rax-enterprisebi
RS - Daily Incident Report,122a16b6-7c43-7bff-ffee-21ff91f9f69c,impact_start (vw_daily_incident_report_engagement_gap),impact_start (vw_daily_incident_report_engagement_gap),NA,NA,NA,NA
RS - Daily Incident Report,122a16b6-7c43-7bff-ffee-21ff91f9f69c,Ticket Number,ticket_number,Is the SNOW ticket number,912ac9fe-c34a-9101-f714-033c56fdd19f,vw_daily_incident_report,rax-enterprisebi
RS - Daily Incident Report,122a16b6-7c43-7bff-ffee-21ff91f9f69c,Ticket Number,ticket_number,Is the SNOW ticket number,951b480c-0589-7522-5229-b21d87ed9fbb,vw_daily_incident_report_engagement_gap,rax-enterprisebi
RS - Daily Incident Report,122a16b6-7c43-7bff-ffee-21ff91f9f69c,Root Cause Subcode,root_cause_subcode,Standardized reason found for incident,912ac9fe-c34a-9101-f714-033c56fdd19f,vw_daily_incident_report,rax-enterprisebi
RS - Daily Incident Report,122a16b6-7c43-7bff-ffee-21ff91f9f69c,Root Cause Subcode Consolidated,root_cause_subcode_consolidated,"Standardized reason found for incident, consolidated further",912ac9fe-c34a-9101-f714-033c56fdd19f,vw_daily_incident_report,rax-enterprisebi
RS - Daily Incident Report,122a16b6-7c43-7bff-ffee-21ff91f9f69c,Impact End Raw (CST/CDT),impact_end,Datetime as which impact was reported as ended,912ac9fe-c34a-9101-f714-033c56fdd19f,vw_daily_incident_report,rax-enterprisebi
RS - Daily Incident Report,122a16b6-7c43-7bff-ffee-21ff91f9f69c,Incident Title,summary,"Incident description or summary, as found in SNOW ticket title",912ac9fe-c34a-9101-f714-033c56fdd19f,vw_daily_incident_report,rax-enterprisebi
RS - Daily Incident Report,122a16b6-7c43-7bff-ffee-21ff91f9f69c,Severity / Priority,severity_priority,"Correspondes to priority 1 (degradation or outage), priority 2 (awareness) orÆ
severity stages 1 through 5",912ac9fe-c34a-9101-f714-033c56fdd19f,vw_daily_incident_report,rax-enterprisebi
RS - Daily Incident Report,122a16b6-7c43-7bff-ffee-21ff91f9f69c,vw_daily_incident_report,__tableau_internal_object_id__.vw_daily_incident_report_BC7CF9BD0E5F46CA9A5EE304A4CC8EE6,NA,NA,NA,NA
RS - Daily Incident Report,122a16b6-7c43-7bff-ffee-21ff91f9f69c,Ticket URL,u_ticket_url,Custom field created in SNOW that links directly to the ticket. Will only exist for tickets created past june of 2023,912ac9fe-c34a-9101-f714-033c56fdd19f,vw_daily_incident_report,rax-enterprisebi
